;id;ZL;Artikel;FarbNr;Farbe;GrNr;Groesse;Lagerplatz;Bez;Erfasser;Zählmenge;ItemNo;ArtikelID;StorageID;Total_Value;Counted
1222;42834;E-4;0293;046;petrol;005;M;E-4-13-A-2;HAKRO T-Shirt Heavy;Team07;120+9;0293046005;bf1938cb-115a-4da6-ad73-1492b6ec4bfd;b38f8c48-ca3f-44c4-b3dd-c5ba7667c6ab;129;1
1223;42835;E-4;0293;046;petrol;006;L;E-4-13-A-3;HAKRO T-Shirt Heavy;Team07;100+70+8;0293046006;b05124f2-9b0f-4719-beb9-7f66ab83a837;7a0b5170-ec02-42da-a8fc-dfe918b73b2f;178;1
1224;42836;E-4;0293;046;petrol;007;XL;E-4-13-A-4;HAKRO T-Shirt Heavy;Team07;100+100+2;0293046007;e9f13977-9ec2-449c-b34b-fba2b84d2341;4336d7c6-2419-4efd-8ef0-8b8d18eaa5de;202;1
1225;42837;E-4;0293;046;petrol;008;2XL;E-4-13-A-5;HAKRO T-Shirt Heavy;Team07;60+3;0293046008;d7b4690b-a1af-48c5-ba1c-5f8aecef8b4a;f8a83523-ff8e-4c50-9b3c-4df623298ccc;63;1
1226;42838;E-4;0293;046;petrol;009;3XL;E-4-14-A-5;HAKRO T-Shirt Heavy;Team07;64;0293046009;e1e80302-4fff-4d72-8fcc-d1624b7353cf;fc54fa89-b318-4634-9c55-794df7d65748;64;1
1227;42839;E-4;0293;017;weinrot;003;XS;E-4-15-A-1;HAKRO T-Shirt Heavy;Team07;60+9;0293017003;407ed67e-5138-4bba-a4f6-3fdddefb728e;cc2844cc-1a52-4130-b706-97ac493a8d5c;69;1
1228;42840;E-4;0293;017;weinrot;004;S;E-4-16-A-1;HAKRO T-Shirt Heavy;Team07;80+8;0293017004;a627400a-f056-4ce0-8d13-cdf3cdde62e5;046cf3e0-7c80-471d-97c9-1401738e771b;88;1
1229;42841;E-4;0293;017;weinrot;005;M;E-4-15-A-2;HAKRO T-Shirt Heavy;Team07;100+4+100;0293017005;6afeda40-93b4-4be3-a9d8-b4c1b5b02348;a2ba018d-c2a2-4a49-b977-db6197ebe332;204;1
1230;42842;E-4;0293;017;weinrot;006;L;E-4-15-A-3;HAKRO T-Shirt Heavy;Team07;80+100+6;0293017006;38d7b2c9-ea08-4fb3-a86a-0cb9ac336cf0;27259139-2544-4357-8040-7e07d21500e2;186;1
1231;42843;E-4;0293;017;weinrot;007;XL;E-4-15-A-4;HAKRO T-Shirt Heavy;Team07;40+90+8;0293017007;5e4ba302-92a7-45c8-a89f-8a28b9ff3557;0334ef55-40e2-4d8e-b6dd-a6f9eb3a0389;138;1
1232;42844;E-4;0293;017;weinrot;008;2XL;E-4-15-A-5;HAKRO T-Shirt Heavy;Team07;51;0293017008;d82cd6b6-766c-4ceb-8253-8f73f0634c50;6e798350-8f4a-4944-a28f-8728cd1e7807;51;1
1233;42845;E-4;0293;017;weinrot;009;3XL;E-4-16-A-5;HAKRO T-Shirt Heavy;Team07;84;0293017009;c117f6be-5396-4630-b0c2-38382bfe6dd0;679c96b2-2daa-43c7-ab3f-aa2edb6a1ada;84;1
1234;42846;E-4;0293;010;royal;003;XS;E-4-17-A-1;HAKRO T-Shirt Heavy;Team07;100+60+19;0293010003;4d65702e-c042-4894-aabe-1b26911e2336;c3bafffe-feb8-4ca2-81a7-1612d6133b58;179;1
1235;42847;E-4;0293;010;royal;004;S;E-4-18-A-1;HAKRO T-Shirt Heavy;Team07;36;0293010004;30bf2ceb-b5b2-4d9a-a10c-3120ef9889fe;fc3a93a2-38dc-4880-83db-e547aecbbb8b;36;1
1236;42848;E-4;0293;010;royal;005;M;E-4-17-A-2;HAKRO T-Shirt Heavy;Team07;100+40+110+7;0293010005;8e1bce45-91ee-4b6b-8f58-90e212d984ab;8f0d0f54-c9ab-4f53-9808-d618053c0b3d;257;1
1237;42849;E-4;0293;010;royal;006;L;E-4-17-A-3;HAKRO T-Shirt Heavy;Team07;62+100;0293010006;32171dfd-55f0-4030-a052-abcfb3ade6f1;8488b17e-c855-42f1-a7de-a61b83c925b3;162;1
1238;42850;E-4;0293;010;royal;007;XL;E-4-17-A-4;HAKRO T-Shirt Heavy;Team07;171;0293010007;0305fb8a-289e-453c-aa24-f097de287735;3b9e713f-8183-49e8-9896-6ad6aeebd670;171;1
1239;42851;E-4;0293;010;royal;008;2XL;E-4-17-A-5;HAKRO T-Shirt Heavy;Team07;50+6;0293010008;7f34b90d-2d46-498f-b458-8651dd6cce37;5f277c2f-82f7-45be-aed9-7b6dec769c72;56;1
1240;42852;E-4;0293;010;royal;009;3XL;E-4-18-A-5;HAKRO T-Shirt Heavy;Team07;70+7;0293010009;1c4b0f2a-19cf-4c65-8b56-3216d7c23046;33a1d5b7-da80-4d11-bf7b-79715e5762f0;77;1
1241;42853;E-4;0226;024;ash-meliert;003;XS;E-4-19-A-1;HAKRO V-Shirt Classic;Team07;80+40+7;0226024003;e63ad6ce-645a-4ede-999a-a18ab5646aa9;e54816ac-f798-4810-84ec-3a2961b07068;127;1
1242;42854;E-4;0226;024;ash-meliert;004;S;E-4-20-A-1;HAKRO V-Shirt Classic;Team07;100+30+8;0226024004;127eb83c-5294-44ff-ba94-20ccf3802945;2ac23536-e3b4-40f7-b724-7f053d8560df;138;1
1243;42855;E-4;0226;024;ash-meliert;005;M;E-4-19-A-2;HAKRO V-Shirt Classic;Team07;100+180+7;0226024005;caccc719-7451-4644-bcd1-1e1322ef2d9b;e4993812-7248-4265-9bd7-3b2821bb57de;287;1
1244;42856;E-4;0226;024;ash-meliert;006;L;E-4-19-A-3;HAKRO V-Shirt Classic;Team07;200+60+16;0226024006;9106f5ff-bbcb-47dc-9ebe-ee31ac5e167d;2c18a1a4-2254-4e7a-888e-0b745dea71d3;276;1
1245;42857;E-4;0226;024;ash-meliert;007;XL;E-4-19-A-4;HAKRO V-Shirt Classic;Team07;190+120+15;0226024007;2c4c7f1f-724d-455a-8dd4-ca6b51575ef1;27d2c4e0-0113-4602-a0a2-c53d7e22c993;325;1
1246;42858;E-4;0226;024;ash-meliert;008;2XL;E-4-19-A-5;HAKRO V-Shirt Classic;Team07;113;0226024008;24b19161-63fb-4926-aaa1-a52b6c8b0386;e8c8b32d-81d4-41c1-933e-27c4a846d85f;113;1
1247;42859;E-4;0226;024;ash-meliert;009;3XL;E-4-20-A-5;HAKRO V-Shirt Classic;Team07;80+4;0226024009;e917c1c1-df58-4af6-bfe4-8d94b2de5e11;d6d5b826-af3a-4dba-9de4-16e57f7ab24c;84;1
1248;42860;E-4;0226;028;anthrazit;003;XS;E-4-21-A-1;HAKRO V-Shirt Classic;Team07;80+70+15;0226028003;ca1b9114-3267-492a-bab1-9231b3a9770d;69b15be1-eefd-4f63-87fb-3c27c0d0486f;165;1
1249;42861;E-4;0226;028;anthrazit;004;S;E-4-22-A-1;HAKRO V-Shirt Classic;Team07;70+35;0226028004;3f1786e8-28d7-486d-bb77-8a00a6107eac;0891f32c-3641-44a4-98c6-18652b20a30a;105;1
1250;42862;E-4;0226;028;anthrazit;005;M;E-4-21-A-2;HAKRO V-Shirt Classic;Team07;49;0226028005;9ae4bc84-acb6-46dc-a907-5fecd15cca36;884fdd1a-503d-4d00-a7f6-2a0d6d62830c;49;1
1251;42863;E-4;0226;028;anthrazit;006;L;E-4-21-A-3;HAKRO V-Shirt Classic;Team07;110+9;0226028006;1d6b1e87-812a-42f4-8f1c-5a514adb6ebb;aa5d7972-a1ba-40c6-87bc-704a20ad053c;119;1
1252;42864;E-4;0226;028;anthrazit;007;XL;E-4-21-A-4;HAKRO V-Shirt Classic;Team07;37;0226028007;f662b2de-34a3-4864-b9f6-a528892faf88;c122e483-c7d4-4b8e-b626-a444a097ab93;37;1
1253;42865;E-4;0226;028;anthrazit;008;2XL;E-4-21-A-5;HAKRO V-Shirt Classic;Team07;80+9;0226028008;4e7c2339-097b-4f54-a641-3fbe458bb20d;ea574414-a08a-4c67-91ea-886c126af1eb;89;1
1254;42866;E-4;0226;028;anthrazit;009;3XL;E-4-22-A-5;HAKRO V-Shirt Classic;Team07;30+9;0226028009;38a72e22-fb5c-4e26-a24d-bfbc9d73e90d;42c72c95-0e7f-437c-be08-cf765dafe50b;39;1
1255;42867;E-4;0226;015;grau-meliert;003;XS;E-4-23-A-1;HAKRO V-Shirt Classic;Team07;100+70+6;0226015003;71ea918d-84ff-426a-951b-d6bb7549e83f;7cc06118-3bb6-4ac6-b0ad-203d47228bd7;176;1
1256;42868;E-4;0226;015;grau-meliert;004;S;E-4-24-A-1;HAKRO V-Shirt Classic;Team07;100+8;0226015004;b6ba2a72-472b-419f-89b3-05f7026c2592;dacff909-0ee0-4120-aa69-ebafb32ca165;108;1
1257;42869;E-4;0226;015;grau-meliert;005;M;E-4-23-A-2;HAKRO V-Shirt Classic;Team07;50+6;0226015005;46477ded-ed8b-4ec8-8d60-08223b12ef20;cef3a1dd-81f3-4d19-a719-2b21349b5496;56;1
1258;42870;E-4;0226;015;grau-meliert;006;L;E-4-23-A-3;HAKRO V-Shirt Classic;Team07;100+8;0226015006;d657e306-40b0-473f-8199-6fbe9923d68d;5377f68e-52c4-4025-8ba1-37caf8f84c65;108;1
1259;42871;E-4;0226;015;grau-meliert;007;XL;E-4-23-A-4;HAKRO V-Shirt Classic;Team07;100+110+12;0226015007;c90fb32d-88fc-48f2-a8cf-18e21d46bec0;ea926c31-8dd5-4ae6-92ce-049721675140;222;1
1260;42872;E-4;0226;015;grau-meliert;008;2XL;E-4-23-A-5;HAKRO V-Shirt Classic;Team07;70;0226015008;04254825-0ff0-4644-a843-b8ded06b1b0f;3c56cfe4-a3e1-4fa1-b32d-1c64a2417bbc;70;1
1261;42873;E-4;0226;015;grau-meliert;009;3XL;E-4-24-A-5;HAKRO V-Shirt Classic;Team07;50+10+7;0226015009;7b819b2e-25c9-4c8b-8095-d5512032c94b;cb0f5723-7dd6-4314-bcda-a9bbd8e150a2;67;1
1262;42874;E-4;0226;002;rot;003;XS;E-4-25-A-1;HAKRO V-Shirt Classic;Team07;100+30+12;0226002003;495990db-b8e0-4a28-bb23-1aead9da2672;141b7157-3f37-477c-a99c-f0bedb715042;142;1
1263;42875;E-4;0226;002;rot;004;S;E-4-26-A-1;HAKRO V-Shirt Classic;Team07;23;0226002004;91debc96-4f8c-4419-b730-25ead08892c1;3529c088-7da8-434a-b9b4-39db90575db2;23;1
1264;42876;E-4;0226;002;rot;005;M;E-4-25-A-2;HAKRO V-Shirt Classic;Team07;90+8;0226002005;1cada92c-763b-4fe1-89cb-ab09cbada9bb;f720fd79-1190-4da4-8e97-62e36c91211d;98;1
1265;42877;E-4;0226;002;rot;006;L;E-4-25-A-3;HAKRO V-Shirt Classic;Team07;102;0226002006;ac19a870-c443-479f-9b85-9b68c25e6267;5be381ad-83e6-4488-9856-ea738d8da316;102;1
1266;42878;E-4;0226;002;rot;007;XL;E-4-25-A-4;HAKRO V-Shirt Classic;Team07;120+9;0226002007;a20824b9-b89b-4b3e-849d-6ab156d607e2;0b559241-2bde-41b7-b5c7-673d5efab6c4;129;1
1267;42879;E-4;0226;002;rot;008;2XL;E-4-25-A-5;HAKRO V-Shirt Classic;Team07;60+26;0226002008;300a207e-27f1-49fd-9b47-ed59e9ff6b0d;ecb41db7-b28b-416a-9a60-43ef405664e7;86;1
1268;42880;E-4;0226;002;rot;009;3XL;E-4-26-A-5;HAKRO V-Shirt Classic;Team07;29;0226002009;a233ef9d-1888-460b-941b-f302c400b5c6;de2cf47c-4aa9-4f30-87aa-f8f5fc1fac86;29;1
1269;42881;E-4;0226;005;schwarz;003;XS;E-4-27-A-1;HAKRO V-Shirt Classic;Team07;100+81;0226005003;50c06423-cff1-4b97-a62c-7fa3dee5f8e8;5b9e33cb-a350-4b04-9105-e1c2d9521334;181;1
1270;42882;E-4;0226;005;schwarz;004;S;E-4-28-A-1;HAKRO V-Shirt Classic;Team07;80+13;0226005004;4f3cd988-0bf4-412b-a489-3b2d94745708;e7e908d4-0558-48c2-a2eb-e43767c70179;93;1
1271;42883;E-4;0226;005;schwarz;005;M;E-4-27-A-2;HAKRO V-Shirt Classic;Team07;30+120+2;0226005005;53626752-6e99-4692-991c-71f55274a51a;cacedcd4-3535-4117-a08a-4f6fbc7c23e5;152;1
1272;42884;E-4;0226;005;schwarz;006;L;E-4-27-A-3;HAKRO V-Shirt Classic;Team07;20+10+19;0226005006;504ec130-fb53-483f-a8b4-d85f675fb5b1;e50c84ce-7203-45ea-8322-0cbe185a38c9;49;1
1273;42885;E-4;0226;005;schwarz;007;XL;E-4-27-A-4;HAKRO V-Shirt Classic;Team07;100+80+18;0226005007;0ab7d380-ecf6-4cb1-be49-d9db52c1e2d0;f392e16e-88e6-4856-8ca8-b7fd58c91072;198;1
1274;42886;E-4;0226;005;schwarz;008;2XL;E-4-27-A-5;HAKRO V-Shirt Classic;Team07;70+8;0226005008;283bb1b3-4182-4b08-b55e-c346fd7a5c6c;84ded56e-345e-42e2-9615-3eea2dc7d2a2;78;1
1275;42887;E-4;0226;005;schwarz;009;3XL;E-4-28-A-5;HAKRO V-Shirt Classic;Team07;70+9;0226005009;fd68ba75-e54c-401d-80cb-c15808d3d046;c8ccc427-bedf-49cc-bc56-c76da7ae3d7a;79;1
1276;42888;E-4;0226;001;weiß;003;XS;E-4-29-A-1;HAKRO V-Shirt Classic;Team07;60+7;0226001003;7ec18a74-f909-479d-9869-107a76fed507;938a5186-36b9-4074-8865-5ad21a1825bb;67;1
1277;42889;E-4;0226;001;weiß;004;S;E-4-30-A-1;HAKRO V-Shirt Classic;Team07;97;0226001004;de61e871-2c22-4684-8419-ba059bb29c22;452af017-ff94-4ff7-9990-0f0cf60d23bf;97;1
1278;42890;E-4;0226;001;weiß;005;M;E-4-29-A-2;HAKRO V-Shirt Classic;Team07;100+100+13;0226001005;c29aaa49-9db3-4f70-88ad-cbfe44af01d3;e2217a7f-5b21-4e09-a399-770a3a066609;213;1
1279;42891;E-4;0226;001;weiß;006;L;E-4-29-A-3;HAKRO V-Shirt Classic;Team07;100+81;0226001006;226b6761-06de-4de0-86d5-eb59e3cbcbe2;7c7cac75-ceaf-45f8-abdf-35303a4d9ca6;181;1
1280;42892;E-4;0226;001;weiß;007;XL;E-4-29-A-4;HAKRO V-Shirt Classic;Team07;80+9+50;0226001007;cae80010-c2d3-4656-bd2f-04ccdc109eae;ef4a5520-7a32-4160-95d9-fe8d8db5f5e7;139;1
1281;42893;E-4;0226;001;weiß;008;2XL;E-4-29-A-5;HAKRO V-Shirt Classic;Team07;60+3;0226001008;07ed02e0-7256-46fa-b8be-bbadf58cb6c9;521c4e44-75c0-4d1d-ad3e-b970dc9b41e5;63;1
1282;42894;E-4;0226;001;weiß;009;3XL;E-4-30-A-5;HAKRO V-Shirt Classic;Team07;10;0226001009;d986c718-b342-4629-857e-2f5ec4f0072d;74c2fdfe-41b3-4ab1-8dba-90161ab5bbe7;10;1
1283;42895;E-4;0226;010;royal;003;XS;E-4-31-A-1;HAKRO V-Shirt Classic;Team07;106;0226010003;6f244c9e-3070-4fa2-9915-a1f7d2836ba9;6d4f68f1-5bb6-47c8-8ac1-b4693d2e2684;106;1
1284;42896;E-4;0226;010;royal;004;S;E-4-32-A-1;HAKRO V-Shirt Classic;Team07;110+2;0226010004;4584a86d-b957-4eff-8861-b0888ee317b2;3d720724-956e-4d6c-87d4-7c23ea9aea22;112;1
1285;42897;E-4;0226;010;royal;005;M;E-4-31-A-2;HAKRO V-Shirt Classic;Team07;84;0226010005;04360218-7224-4dc4-9bcf-73e6e0648f2d;fbfe7b0f-02f5-4fe0-983c-80fad2f2be8a;84;1
1286;42898;E-4;0226;010;royal;006;L;E-4-31-A-3;HAKRO V-Shirt Classic;Team07;97+140;0226010006;e1c88e87-eb81-45a8-96b6-6a9434571de9;8a5df949-9292-4a00-8548-a3a1b26ad104;237;1
1287;42899;E-4;0226;010;royal;007;XL;E-4-31-A-4;HAKRO V-Shirt Classic;Team07;110+100+6;0226010007;1019cd9a-559d-4c29-b869-a994850479c9;bea3923a-7538-41f5-8558-5ef7d77ba7c2;216;1
1288;42900;E-4;0226;010;royal;008;2XL;E-4-31-A-5;HAKRO V-Shirt Classic;Team07;70+6;0226010008;0fdff0a9-c460-4fcf-bf2a-7b7450e2b27d;72fc9c4b-f5de-4122-ad98-6552f2c20ce8;76;1
1289;42901;E-4;0226;010;royal;009;3XL;E-4-32-A-5;HAKRO V-Shirt Classic;Team07;100+9;0226010009;870205b8-3fd7-4e1f-8d08-748f815b0bbd;c2454846-c6cd-40c4-a4e0-5d750f5e7479;109;1
1290;42902;E-4;0226;034;tinte;003;XS;E-4-33-A-1;HAKRO V-Shirt Classic;Team07;30+9;0226034003;cc6eba78-b0c4-477c-8d0a-8ba77642c5c7;18834c44-0630-4d1f-909f-378339144883;39;1
1291;42903;E-4;0226;034;tinte;004;S;E-4-34-A-1;HAKRO V-Shirt Classic;Team07;50+10;0226034004;a171cf77-ba39-4b91-9f99-a1d36c00baa5;872f8e57-55f7-4aff-b124-96010b4a863b;60;1
1292;42904;E-4;0226;034;tinte;005;M;E-4-33-A-2;HAKRO V-Shirt Classic;Team07;100+10+170;0226034005;1b692004-45c5-417b-a985-72acd573d22c;6a1a9ae9-0da7-4e90-ae13-c89e995d120c;280;1
1293;42905;E-4;0226;034;tinte;006;L;E-4-33-A-3;HAKRO V-Shirt Classic;Team07;121;0226034006;679520e9-d286-4df2-aa42-7fff35eee477;98f9f9ec-a22f-4e4e-a75f-56c09fae102c;121;1
1294;42906;E-4;0226;034;tinte;007;XL;E-4-33-A-4;HAKRO V-Shirt Classic;Team07;80+100+23;0226034007;1ba34859-86ee-448e-b15d-f5c0dcb1ef07;6efbde96-ef13-4b6a-aeb5-b7888bfd2473;203;1
1295;42907;E-4;0226;034;tinte;008;2XL;E-4-33-A-5;HAKRO V-Shirt Classic;Team07;60+70+20;0226034008;2e4d6885-3653-48b6-ac70-37427a692d01;e71f893f-4939-4d42-bbce-496049417b0a;150;1
1296;42908;E-4;0226;034;tinte;009;3XL;E-4-34-A-5;HAKRO V-Shirt Classic;Team07;80+5;0226034009;3006c657-fab0-4bd5-a78d-805a907dba83;c46859e7-925b-4b03-8144-1c1930b6f0a3;85;1
1297;42909;E-4;0272;015;grau-meliert;003;XS;E-4-35-A-1;HAKRO V-Shirt Stretch;Team07;40+12;0272015003;78abd5ef-21e3-470b-80dd-d6ac5c2d817e;b4d58d79-a9c1-4e8b-9b3d-675ca45fc6fe;52;1
1298;42910;E-4;0272;015;grau-meliert;004;S;E-4-36-A-1;HAKRO V-Shirt Stretch;Team07;59;0272015004;df57ee0a-6afb-4abf-8ff5-b81f7024e698;b0d098dd-b198-41dc-aada-14053b4387a3;59;1
1299;42911;E-4;0272;015;grau-meliert;005;M;E-4-35-A-2;HAKRO V-Shirt Stretch;Team07;120+64;0272015005;bc3debca-a184-4642-921e-e7b31e09e23c;22044308-abdc-49c5-a9d8-301716b7094c;184;1
1300;42912;E-4;0272;015;grau-meliert;006;L;E-4-35-A-3;HAKRO V-Shirt Stretch;Team07;120+50+14;0272015006;cd6c54df-00d8-4230-86db-32a38e56218a;a243eac1-dedc-4820-b8fe-73dd216dcc2f;184;0
1301;42913;E-4;0272;015;grau-meliert;007;XL;E-4-35-A-4;HAKRO V-Shirt Stretch;Team07;50+6;0272015007;8b3153ac-1084-4c6f-812d-ef254d9a8bc4;6ae83f02-c492-4e1f-aef4-95c0349651a8;56;1
1302;42914;E-4;0272;015;grau-meliert;008;2XL;E-4-35-A-5;HAKRO V-Shirt Stretch;Team07;80+9;0272015008;ff86300c-ede0-42f6-b4d7-5289171141e9;36b98641-9cf3-4096-8762-674bb433401c;89;1
1303;42915;E-4;0272;015;grau-meliert;009;3XL;E-4-36-A-5;HAKRO V-Shirt Stretch;Team07;50+9;0272015009;d3f47782-2280-4c33-b1d9-8359d205cd3b;409ff101-b795-453f-b306-04ed258249c6;59;1
1304;42916;E-4;0272;005;schwarz;003;XS;E-4-37-A-1;HAKRO V-Shirt Stretch;Team07;70+20;0272005003;6bca36a8-4761-42a3-8c2d-bd62da556c76;6ac18ede-9fbf-4869-923c-9c77f21abcb8;90;1
1305;42917;E-4;0272;005;schwarz;004;S;E-4-38-A-1;HAKRO V-Shirt Stretch;Team07;70+60+13;0272005004;b0d6f0df-51e3-4adb-bd5a-0ad1d8ade283;692a659a-27d2-4e1d-9a27-3a5976d4ee2e;143;1
1306;42918;E-4;0272;005;schwarz;005;M;E-4-37-A-2;HAKRO V-Shirt Stretch;Team07;120+58;0272005005;8b8c5441-3a7d-429a-b4bc-bc7b16b7877c;8c74b0e3-15d6-4305-9dde-924925e16c9f;178;1
1307;42919;E-4;0272;005;schwarz;006;L;E-4-37-A-3;HAKRO V-Shirt Stretch;Team07;80+48;0272005006;d5762fbf-72ba-40a0-8d46-6cfbc3c76893;a3b887d2-df3d-438b-93b4-6ac2706167db;128;1
1308;42920;E-4;0272;005;schwarz;007;XL;E-4-37-A-4;HAKRO V-Shirt Stretch;Team07;100+38;0272005007;b2fb4da8-f3fe-4ebc-9878-dea998fe4179;033f87a3-02e5-4089-b5fd-7517ecaac8ce;138;1
1309;42921;E-4;0272;005;schwarz;008;2XL;E-4-37-A-5;HAKRO V-Shirt Stretch;Team07;70+19;0272005008;37ef558a-26d0-4d94-bfd4-6bab3a0cfc72;d766b850-3d0b-4639-a422-5f0016b38d1f;89;1
1310;42922;E-4;0272;005;schwarz;009;3XL;E-4-38-A-5;HAKRO V-Shirt Stretch;Team07;28;0272005009;cf933e5e-80f3-439f-bf6e-85945b373602;c8012bda-5a3d-4c14-b9ca-6b46549d766a;28;1
1311;42923;E-4;0272;001;weiß;003;XS;E-4-39-A-1;HAKRO V-Shirt Stretch;Team07;50+8+26;0272001003;55b79749-5c72-4759-ba38-dd4e7ba41254;8396f5b4-348d-4200-960c-ea8ccab16d47;84;1
1312;42924;E-4;0272;001;weiß;004;S;E-4-40-A-1;HAKRO V-Shirt Stretch;Team07;64;0272001004;51747736-6308-4ce5-b418-1906a7d80615;53a19618-c85b-4935-9d2c-7e66992a2b53;64;1
1313;42925;E-4;0272;001;weiß;005;M;E-4-39-A-2;HAKRO V-Shirt Stretch;Team07;120+19;0272001005;3e494d22-7f1c-49cc-abea-e47ea807ff2c;92b10419-09d3-45d1-a982-03de9141e01e;139;1
1314;42926;E-4;0272;001;weiß;006;L;E-4-39-A-3;HAKRO V-Shirt Stretch;Team07;120+63;0272001006;90406476-f080-4fee-aca3-2df0ab9642a0;923d953a-c2a3-4203-a98d-5b35970a992f;183;1
1315;42927;E-4;0272;001;weiß;007;XL;E-4-39-A-4;HAKRO V-Shirt Stretch;Team07;26+50;0272001007;01281994-62ac-4b97-9587-10997e281e6b;7a8e732f-1a15-46c3-b699-e640fe026b68;76;1
1316;42928;E-4;0272;001;weiß;008;2XL;E-4-39-A-5;HAKRO V-Shirt Stretch;Team07;75;0272001008;b29105a3-51ce-41b6-a777-419fbd4c8ffa;a147d118-99e9-4940-8aeb-6433e23fc0ac;75;1
1317;42929;E-4;0272;001;weiß;009;3XL;E-4-40-A-5;HAKRO V-Shirt Stretch;Team07;115;0272001009;7da58ca8-08d6-47ec-b6dc-08125cf0b996;0c4ae25d-03e3-4958-94ce-45d52606dea0;115;1
1318;42930;E-4;0272;034;tinte;003;XS;E-4-41-A-1;HAKRO V-Shirt Stretch;Team07;30+40+18;0272034003;6651a7a5-dc1d-464e-8fb9-a0441d3c473b;d49b5d26-37e7-4077-8b70-070d8345bb7a;88;1
1319;42931;E-4;0272;034;tinte;004;S;E-4-42-A-1;HAKRO V-Shirt Stretch;Team07;70+23;0272034004;7a175742-465b-4c95-aeec-dd1cded2423f;7e22874e-36d8-48a2-af8a-856213c7a8fa;93;1
1320;42932;E-4;0272;034;tinte;005;M;E-4-41-A-2;HAKRO V-Shirt Stretch;Team07;56;0272034005;40dde40b-f5bd-4429-b5f7-375281e89d80;c2d5d849-82cd-4b91-a20f-b0159efeaefa;56;1
1321;42933;E-4;0272;034;tinte;006;L;E-4-41-A-3;HAKRO V-Shirt Stretch;Team07;30;0272034006;32d0e139-3874-42ea-a36a-92edd225f59b;2095e9d9-588a-4488-9dc5-c0e2e38a0f81;30;1
1322;42934;E-4;0272;034;tinte;007;XL;E-4-41-A-4;HAKRO V-Shirt Stretch;Team07;100;0272034007;2d693c0b-15e9-4eac-b0a9-11a3df71db9c;e812e354-d697-43a7-b78c-3e14c3f87f21;100;1
1323;42935;E-4;0272;034;tinte;008;2XL;E-4-41-A-5;HAKRO V-Shirt Stretch;Team07;100;0272034008;f5636dd8-cbb2-4832-9639-00d5496e1b1d;ee227078-cdc3-4cf0-a775-1b525e796af4;100;1
1324;42936;E-4;0272;034;tinte;009;3XL;E-4-42-A-5;HAKRO V-Shirt Stretch;Team07;16;0272034009;56b9d2e2-9f64-4457-bacd-5164e20676ec;f36a8f6d-a985-48b0-930d-c4d9ea214003;16;1
1325;42937;E-4;0293;015;grau-meliert;003;XS;E-4-02-B-1;HAKRO T-Shirt Heavy;Team07;70+6;0293015003;8651eb75-9f14-4786-9d79-d0dba8361ea8;b2389930-98da-4ecf-83cf-249132048adf;76;1
1326;42938;E-4;0293;015;grau-meliert;004;S;E-4-01-B-1;HAKRO T-Shirt Heavy;Team07;2+20;0293015004;b35bd45f-d8b0-4b4a-8555-9781765db1a3;57380d14-d213-40cf-a862-e321cdfbcc9d;22;1
1327;42939;E-4;0293;015;grau-meliert;005;M;E-4-02-B-2;HAKRO T-Shirt Heavy;Team07;4+100;0293015005;968cca4b-b472-4eb1-a7df-ab78713b3668;3169a64c-406b-4679-8486-532142b13573;104;1
1328;42940;E-4;0293;015;grau-meliert;006;L;E-4-02-B-3;HAKRO T-Shirt Heavy;Team07;10+10+3;0293015006;d4551c25-4ad6-4601-a5b4-6a967a1ae7f4;01561648-9b2e-4f33-828b-e63b062e10e2;23;1
1329;42941;E-4;0293;015;grau-meliert;007;XL;E-4-02-B-4;HAKRO T-Shirt Heavy;Team07;11+50;0293015007;7e782ab3-b9fa-414f-a833-a1840a908bf7;4e8f8096-690f-462b-ba2c-169b62495c56;61;1
1330;42942;E-4;0293;015;grau-meliert;008;2XL;E-4-02-B-5;HAKRO T-Shirt Heavy;Team07;7+40;0293015008;971e78c1-b63d-469c-acf9-d7a726e6d1ca;4c484102-66f6-4150-bd1b-f58e8753f7cf;47;1
1331;42943;E-4;0293;015;grau-meliert;009;3XL;E-4-01-B-5;HAKRO T-Shirt Heavy;Team07;50+2;0293015009;77d02555-bacd-4403-8921-f1f3412f34a9;f7ceec85-5096-4d23-8ccd-a47373af4f99;52;1
1332;42944;E-4;0293;027;orange;003;XS;E-4-04-B-1;HAKRO T-Shirt Heavy;Team07;9+50;0293027003;055f4c39-13bb-4d3e-a459-6a9bc4ffdf76;dc4f54c8-540e-4de0-88fe-c337a003d893;59;1
1333;42945;E-4;0293;027;orange;004;S;E-4-03-B-1;HAKRO T-Shirt Heavy;Team07;30+5;0293027004;a7a6691f-d021-43c3-9f87-aa88acf80798;bd1ae3cd-89f4-4e45-91c6-f6992909cfa0;35;1
1334;42946;E-4;0293;027;orange;005;M;E-4-04-B-2;HAKRO T-Shirt Heavy;Team07;6+60+70;0293027005;a2691650-0a7e-45d3-b53e-720e0388ab1b;beb7e8d8-bb5d-4faf-b040-74a5505ef96b;136;1
1335;42947;E-4;0293;027;orange;006;L;E-4-04-B-3;HAKRO T-Shirt Heavy;Team07;9+40+40;0293027006;c44fc48c-5185-4c5d-a2c0-2f79707b7dbc;6a4c1432-2739-472d-8bcc-b78d6d513068;89;1
